r;rid;node1;node2;type;w
r;55860710;20164;2470445;11;42
r;78313949;20164;3230977;1;41
r;22645598;20164;159468;6;41
r;60012759;20164;24956;6;41
r;60009815;20164;26363;9;41
r;96921018;20164;12947;9;41
r;96710405;20164;57253;15;41
r;96710407;20164;29786;15;41
r;96928225;20164;120892;32;41
r;96928230;20164;23114;32;41
r;11718385;20164;110773;0;40
r;11718928;20164;156371;0;40
r;96710404;20164;234982;0;40
r;506245;20164;140100;3;40
r;60026931;20164;140715;9;40
r;60031264;20164;107477;9;40
r;96710406;20164;62735;15;40
r;96710400;20164;19197;17;40
r;96710401;20164;114365;17;40
r;96710402;20164;145464;17;40
r;96710403;20164;42001;17;40
r;52633180;20164;2578964;18;40
r;11309208;20164;187620;28;40
r;96928227;20164;60835;32;40
r;96928231;20164;17927;32;40
r;96928232;20164;144681;32;40
r;739759;20164;191741;36;40
r;52558556;20164;214534;36;40
r;59816924;20164;162761;36;40
r;88705200;20164;222219;0;39
r;59816922;20164;116477;6;39
r;80361354;20164;267642;6;39
r;2706101;20164;151867;9;39
r;52485040;20164;2481503;11;39
r;11331960;20164;237765;28;39
r;487640371;20164;21204577;128;39
r;9355958;20164;225127;0;38
r;9898094;20164;151558;0;38
r;14406379;20164;101018;0;38
r;30945174;20164;64437;0;38
r;31276649;20164;91657;0;38
r;88955871;20164;92579;0;38
r;60022447;20164;95422;9;38
r;419518785;20164;15293234;11;38
r;11349962;20164;37230;15;38
r;11351352;20164;251735;15;38
r;11356626;20164;109031;15;38
r;11359230;20164;96256;15;38
r;11342155;20164;8990;28;38
r;11344245;20164;95256;28;38
r;33785143;20164;14330;32;38
r;96928226;20164;626;32;38
r;96928229;20164;90830;32;38
r;96928217;20164;7681;41;38
r;390332542;20164;14945864;333;38
r;14126944;20164;260820;0;37
r;30930588;20164;32851;0;37
r;86538053;20164;3378472;6;37
r;277872222;20164;10994974;11;37
r;96928206;20164;21089;42;37
r;30398368;20164;1882066;128;37
r;394114077;20164;15084209;333;37
r;14714422;20164;16747;9;36
r;60018057;20164;221019;9;36
r;54216312;20164;2409711;11;36
r;419679149;20164;5807909;11;36
r;96928224;20164;20202;32;36
r;96928228;20164;4552;32;36
r;30398531;20164;1882105;128;36
r;9623367;20164;86640;0;35
r;9643461;20164;189981;0;35
r;14147360;20164;237445;0;35
r;14683892;20164;329657;0;35
r;15307544;20164;214275;0;35
r;30954617;20164;138801;0;35
r;96928233;20164;61833;0;35
r;96928241;20164;218708;0;35
r;479479425;20164;64703;0;35
r;78313946;20164;3230976;1;35
r;78313958;20164;3230980;1;35
r;30877508;20164;71539;3;35
r;30936200;20164;138801;3;35
r;30943399;20164;64437;3;35
r;31258821;20164;91657;3;35
r;96928240;20164;109638;6;35
r;25779235;20164;1636805;9;35
r;96710355;20164;133921;9;35
r;96710386;20164;138092;9;35
r;96710397;20164;22889;9;35
r;121544149;20164;6438205;11;35
r;293606403;20164;11413237;11;35
r;96710399;20164;101230;15;35
r;96710387;20164;108166;17;35
r;96710388;20164;18858;17;35
r;96710389;20164;22316;17;35
r;96710390;20164;60448;17;35
r;96710391;20164;30981;17;35
r;96710392;20164;65019;17;35
r;96710393;20164;84432;17;35
r;96710394;20164;132479;17;35
r;96710395;20164;12643;17;35
r;96710396;20164;21037;17;35
r;96921034;20164;63752;17;35
r;96921035;20164;143272;17;35
r;90922898;20164;3576104;18;35
r;1758028;20164;225127;35;35
r;78313944;20164;92579;35;35
r;1646055;20164;217817;36;35
r;273147879;20164;228825;102;35
r;86854595;20164;3381333;444;35
r;119443872;20164;6204769;444;35
r;14406476;20164;91794;0;34
r;77908150;20164;2451900;0;34
r;96710336;20164;331794;0;34
r;96921027;20164;43125;0;34
r;96710354;20164;222219;5;34
r;2777871;20164;96211;9;34
r;96710364;20164;76046;9;34
r;98640458;20164;19356;9;34
r;419745748;20164;15289228;11;34
r;419755131;20164;15216735;11;34
r;22645603;20164;141168;17;34
r;96928242;20164;74860;6;33
r;293254774;20164;11406809;11;33
r;30398424;20164;1882080;128;33
r;30398472;20164;1882092;128;33
r;370276908;20164;14570230;140;33
r;14490138;20164;212776;0;32
r;31361932;20164;43729;0;32
r;120291255;20164;130371;0;32
r;136533679;20164;8105043;0;32
r;96921026;20164;43125;3;32
r;2740435;20164;152844;9;32
r;12997209;20164;390927;9;32
r;15874567;20164;114327;9;32
r;96710324;20164;216283;9;32
r;125751035;20164;6880460;9;32
r;2635696;20164;36886;10;32
r;2711717;20164;120157;10;32
r;9987759;20164;146632;10;32
r;293504813;20164;11406808;11;32
r;2867434;20164;133424;17;32
r;86854596;20164;3382614;444;32
r;283134312;20164;11136749;1002;32
r;91533228;20164;2525656;0;31
r;96710315;20164;117789;0;31
r;137609740;20164;8129232;0;31
r;14692967;20164;214275;3;31
r;31351310;20164;43729;3;31
r;60049743;20164;225916;6;31
r;2746328;20164;32735;9;31
r;11687437;20164;213792;9;31
r;96710381;20164;117789;9;31
r;96710398;20164;101938;9;31
r;19568660;20164;177254;10;31
r;1934325;20164;207941;11;31
r;122723537;20164;6426415;11;31
r;222103238;20164;9980445;11;31
r;227655187;20164;10007504;11;31
r;227655344;20164;10007480;11;31
r;227655378;20164;10007474;11;31
r;227655975;20164;10007277;11;31
r;263706338;20164;10577664;11;31
r;276939334;20164;10968723;11;31
r;279437847;20164;11028663;11;31
r;280288073;20164;11049798;11;31
r;11827244;20164;330215;17;31
r;96921031;20164;224840;17;31
r;96921032;20164;39901;17;31
r;424084517;20164;21911;17;31
r;14826855;20164;224422;24;31
r;34133190;20164;20655;26;31
r;96710343;20164;117101;26;31
r;96928212;20164;100483;41;31
r;30398380;20164;1882069;128;31
r;30398639;20164;1882130;128;31
r;77986132;20164;3228593;444;31
r;1317298;20164;37298;0;30
r;13774862;20164;234036;0;30
r;14084408;20164;225847;0;30
r;22651860;20164;159468;0;30
r;22712425;20164;1088197;0;30
r;31411699;20164;400394;0;30
r;59254229;20164;34381;0;30
r;96710310;20164;133921;0;30
r;96710311;20164;138092;0;30
r;96710313;20164;77727;0;30
r;96710383;20164;249004;0;30
r;96921028;20164;240894;0;30
r;96928238;20164;159665;0;30
r;96928239;20164;45931;0;30
r;120666831;20164;6305552;0;30
r;96928243;20164;49293;6;30
r;2641395;20164;116980;9;30
r;2657139;20164;77008;9;30
r;2740279;20164;74846;9;30
r;2745242;20164;126285;9;30
r;96710358;20164;241291;9;30
r;96710367;20164;98424;9;30
r;96710371;20164;136630;9;30
r;96710372;20164;12684;9;30
r;96710373;20164;145569;9;30
